Grupo,Subgrupo,Produto,Unidade,Regiao,UF,Ano,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,ES,2020,2319.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,1712.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Centro-Oeste,MT,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Sudeste,ES,2021,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2021,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2021,2070.0,2659.0,2659.0,2697.0,2850.0,3079.0,3100.0,3148.0,3188.0,3230.0,3835.0,3265.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2021,2140.0,2595.0,2595.0,2600.0,2600.0,2600.0,2616.0,2616.0,2616.0,2616.0,2616.0,2616.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,SC,2021,0.0,0.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2021,1700.0,1700.0,1990.0,1990.0,1990.0,2150.0,2150.0,2400.0,2400.0,2400.0,2450.0,2450.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MS,2021,1518.0,1528.0,1560.0,1565.0,1565.0,1606.0,1681.0,2302.0,2306.0,2358.0,2360.0,2385.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MT,2021,2450.0,2450.0,2657.0,2395.0,2395.0,2395.0,2427.0,2515.0,2515.0,2690.0,2695.0,2695.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,GO,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2021,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2021,1727.0,1727.0,1879.0,1743.0,1743.0,1743.0,1770.0,1830.0,1830.0,1897.0,1898.0,1938.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2021,1780.0,1780.0,1780.0,1780.0,1780.0,1900.0,2070.0,2230.0,2230.0,2230.0,1800.0,2500.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2021,2108.0,2171.0,2315.0,2190.0,2269.0,2317.0,2328.0,2367.0,2353.0,2633.0,2645.0,2601.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2021,1800.0,1800.0,1800.0,1800.0,1900.0,2200.0,2600.0,2600.0,2600.0,2600.0,2600.0,2800.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Centro-Oeste,MT,2022,3000.0,3060.0,3060.0,3060.0,3100.0,0.0,3148.0,3185.0,3218.0,3060.0,3060.0,3060.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Sudeste,ES,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2022,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2022,3375.0,2921.0,3009.0,3109.0,3067.0,3141.0,3270.0,3280.0,3317.0,3258.0,3006.0,3099.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,SC,2022,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2022,0.0,0.0,3638.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MT,2022,2695.0,2749.0,2780.0,2780.0,2780.0,2835.0,2879.0,0.0,2790.0,2790.0,2790.0,2790.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MS,2022,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,GO,2022,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,2500.0,2500.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2022,2450.0,1960.0,2583.0,2053.0,2007.0,2040.0,2040.0,0.0,2500.0,2500.0,3150.0,2073.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MS,2022,2210.0,2250.0,2801.0,2739.0,2750.0,2512.0,2512.0,2500.0,0.0,0.0,2800.0,2670.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2022,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3650.0,3650.0,3650.0,3650.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2022,2652.0,2685.0,2819.0,2900.0,2866.0,2838.0,2911.0,2858.0,3084.0,3188.0,3294.0,3441.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2022,1938.0,1966.0,1981.0,1961.0,2001.0,2034.0,2039.0,1987.0,1923.0,1983.0,2033.0,2035.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Sudeste,ES,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Centro-Oeste,MT,2023,3119.0,3148.0,3148.0,3119.0,3135.0,3010.0,3010.0,3100.0,3115.0,3115.0,3089.0,3000.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2023,0.0,0.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2023,3093.0,3176.0,3205.0,3246.0,3137.0,3179.0,3255.0,3304.0,3210.0,3280.0,3268.0,3373.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,SC,2023,0.0,0.0,2980.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2023,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,2825.0,3650.0,3313.0,3363.0,3360.0,2921.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2023,1600.0,1760.0,2293.0,1600.0,1600.0,2040.0,2040.0,2040.0,3070.0,3070.0,2656.0,2242.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MT,2023,2795.0,2795.0,2795.0,2795.0,2795.0,2670.0,2670.0,2599.0,2599.0,2599.0,2525.0,2525.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,GO,2023,2500.0,2500.0,2500.0,2300.0,2300.0,2500.0,2600.0,2600.0,2700.0,2800.0,2800.0,2700.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MS,2023,2670.0,3263.0,4381.0,3260.0,2500.0,2500.0,2500.0,2266.0,2091.0,2091.0,1768.0,1768.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2023,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2023,3517.0,3245.0,3216.0,3371.0,3483.0,3511.0,3623.0,3523.0,3005.0,3435.0,3177.0,3261.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2023,2040.0,2045.0,2038.0,2092.0,2077.0,1966.0,1966.0,1966.0,1966.0,1966.0,1963.0,1960.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2023,2300.0,2374.0,2374.0,2374.0,2374.0,2374.0,2374.0,3100.0,3100.0,3100.0,2100.0,2100.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Sudeste,ES,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Centro-Oeste,MT,2024,3000.0,3060.0,3060.0,0.0,3203.0,0.0,3165.0,0.0,2990.0,0.0,2915.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2024,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ADESIL,L,Nordeste,BA,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2024,3314.0,2941.0,3415.0,0.0,2690.0,0.0,2967.0,0.0,3344.0,0.0,3044.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,SC,2024,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sul,PR,2024,3650.0,3650.0,3450.0,0.0,3450.0,0.0,3640.0,0.0,3640.0,0.0,3632.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Sudeste,SP,2024,2242.0,0.0,2095.0,0.0,2379.0,0.0,2229.0,0.0,2455.0,2565.0,2218.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MT,2024,2439.0,2410.0,2443.0,0.0,2479.0,0.0,2502.0,0.0,2490.0,0.0,2455.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,GO,2024,2900.0,2900.0,3100.0,0.0,3000.0,0.0,2000.0,0.0,2000.0,0.0,6000.0,0.0
Agrotóxico,Espalhante/Adjuvante,AGRAL,L,Centro-Oeste,MS,2024,1768.0,1768.0,1350.0,0.0,1825.0,0.0,1800.0,0.0,1875.0,0.0,2700.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2024,1993.0,2038.0,2060.0,0.0,2077.0,0.0,2105.0,0.0,2138.0,0.0,2084.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2024,2100.0,2100.0,2211.0,0.0,2200.0,0.0,2100.0,0.0,2100.0,0.0,2400.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2024,3673.0,3504.0,3016.0,0.0,2717.0,0.0,3093.0,0.0,2735.0,1989.0,2843.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2024,2970.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,ES,2020,2319.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,1712.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,DF,2020,2000.0,2000.0,2000.0,2000.0,2500.0,2500.0,2800.0,2800.0,2800.0,3200.0,3200.0,3200.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2020,0.0,0.0,1599.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,GO,2020,1500.0,1500.0,1500.0,1500.0,2000.0,2000.0,1500.0,1600.0,1600.0,1800.0,2000.0,2050.0
Agrotóxico,Espalhante/Adjuvante,"DU FOL, ÉTER POLIGLICÓLICO DE NONILFENOL, ALQUIL FENÓIS ETOXILADO, SL",L,Centro-Oeste,MT,2020,1597.0,1733.0,1733.0,1733.0,1733.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Nordeste,BA,2020,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Centro-Oeste,GO,2020,2050.0,2100.0,1860.0,1860.0,1400.0,1400.0,1700.0,1900.0,1900.0,1900.0,1900.0,1750.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Norte,RR,2020,0.0,0.0,6500.0,6500.0,6500.0,6500.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Centro-Oeste,MT,2020,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0
Agrotóxico,Espalhante/Adjuvante,"IHARAGUENS, S",L,Centro-Oeste,MT,2020,1836.0,1980.0,1980.0,1980.0,1980.0,2152.0,2152.0,2152.0,2152.0,2152.0,2152.0,2152.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Norte,RR,2020,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Sul,PR,2020,2450.0,2450.0,2450.0,2500.0,2600.0,2600.0,2620.0,2630.0,2630.0,2630.0,2630.0,2630.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Sudeste,ES,2020,2929.0,0.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2200.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Nordeste,PI,2020,1162.0,1210.0,1210.0,1489.0,1489.0,1459.0,1459.0,1459.0,1514.0,1570.0,1570.0,1439.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Centro-Oeste,MT,2020,1633.0,1723.0,1723.0,1723.0,1727.0,1880.0,1880.0,1880.0,1880.0,1880.0,2105.0,2105.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2021,1800.0,1800.0,1800.0,1800.0,1900.0,2200.0,2600.0,2600.0,2600.0,2600.0,2600.0,2800.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2021,2270.0,2800.0,2729.0,2800.0,2800.0,2329.0,2510.0,2594.0,2594.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2021,1727.0,1727.0,1879.0,1743.0,1743.0,1743.0,1770.0,1830.0,1830.0,1897.0,1898.0,1938.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,DF,2021,3500.0,3500.0,3150.0,3200.0,3200.0,3200.0,3835.0,3800.0,4200.0,4200.0,3835.0,3835.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,GO,2021,1800.0,2000.0,2000.0,2000.0,2000.0,2000.0,2500.0,2500.0,2800.0,2800.0,2600.0,2600.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,ES,2021,0.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2021,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,SC,2021,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2021,1780.0,1780.0,1780.0,1780.0,1780.0,1900.0,2070.0,2230.0,2230.0,2230.0,1800.0,2500.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,RS,2021,1660.0,1660.0,1977.0,1953.0,1953.0,2100.0,2060.0,2040.0,2040.0,2043.0,2262.0,2391.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Norte,RO,2021,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,"DU FOL, ÉTER POLIGLICÓLICO DE NONILFENOL, ALQUIL FENÓIS ETOXILADO, SL",L,Centro-Oeste,MT,2021,1870.0,1870.0,2033.0,1915.0,1915.0,1915.0,1948.0,1749.0,1749.0,1871.0,1871.0,2000.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Nordeste,BA,2021,0.0,0.0,2965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Centro-Oeste,GO,2021,1750.0,1800.0,1800.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2300.0,2300.0,2300.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Centro-Oeste,MT,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,RS,2022,2300.0,0.0,2800.0,2800.0,2700.0,2700.0,2600.0,2900.0,3000.0,3000.0,2700.0,3000.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2022,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2022,0.0,0.0,1460.0,0.0,0.0,0.0,3000.0,0.0,2800.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,DF,2022,3800.0,3900.0,3835.0,3835.0,3835.0,3850.0,3835.0,4000.0,4000.0,4000.0,3850.0,3800.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,GO,2022,2800.0,3000.0,3000.0,3500.0,3500.0,3500.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,ES,2022,0.0,0.0,3257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,4800.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2022,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2022,2300.0,2300.0,3200.0,3200.0,3200.0,3000.0,3000.0,3000.0,0.0,0.0,2300.0,2300.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,SC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3623.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,RS,2022,2623.0,2190.0,2557.0,2550.0,2600.0,2600.0,2450.0,2750.0,2843.0,2700.0,2767.0,2750.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Norte,RO,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2022,1938.0,1966.0,1981.0,1961.0,2001.0,2034.0,2039.0,1987.0,1923.0,1983.0,2033.0,2035.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2022,2652.0,2685.0,2819.0,2900.0,2866.0,2838.0,2911.0,2858.0,3085.0,3188.0,3294.0,3441.0
Agrotóxico,Espalhante/Adjuvante,"DU FOL, ÉTER POLIGLICÓLICO DE NONILFENOL, ALQUIL FENÓIS ETOXILADO, SL",L,Centro-Oeste,MT,2022,2000.0,2030.0,2030.0,2000.0,2040.0,2188.0,2222.0,2222.0,2155.0,2229.0,0.0,2235.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2023,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,6200.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2023,2800.0,2800.0,3000.0,3000.0,3000.0,2800.0,3000.0,3200.0,3100.0,3300.0,2600.0,2700.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,PR,2023,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,3650.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MT,2023,2040.0,2045.0,2038.0,2092.0,2077.0,1966.0,1966.0,1966.0,1966.0,1966.0,1963.0,1960.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,DF,2023,3800.0,3800.0,4000.0,4000.0,4000.0,4900.0,4900.0,5200.0,5000.0,2600.0,2300.0,2300.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,GO,2023,2800.0,2900.0,2900.0,2800.0,2800.0,2800.0,2500.0,2500.0,2600.0,2600.0,2600.0,2500.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,ES,2023,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2023,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2023,2300.0,2374.0,2374.0,2374.0,2374.0,2374.0,2374.0,3100.0,3100.0,3100.0,2100.0,2100.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,SC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,RS,2023,2750.0,2775.0,2638.0,2700.0,2700.0,2700.0,2350.0,2437.0,2481.0,2356.0,2441.0,2321.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Norte,RO,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,"DU FOL, ÉTER POLIGLICÓLICO DE NONILFENOL, ALQUIL FENÓIS ETOXILADO, SL",L,Centro-Oeste,MT,2023,2249.0,2249.0,2249.0,2260.0,2260.0,2219.0,2219.0,2225.0,2229.0,2219.0,2260.0,2249.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Nordeste,BA,2023,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Norte,PA,2023,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,MS,2024,2100.0,2100.0,2211.0,0.0,2200.0,0.0,2100.0,0.0,2100.0,0.0,2400.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,MG,2024,2970.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2024,1950.0,0.0,1822.0,0.0,2000.0,0.0,2000.0,0.0,1900.0,1900.0,1950.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,GO,2024,2750.0,2700.0,2700.0,0.0,3000.0,0.0,3000.0,0.0,3000.0,3000.0,5000.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,RS,2024,2427.0,2360.0,2550.0,0.0,2500.0,0.0,2398.0,0.0,2273.0,2400.0,2109.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,ES,2024,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sul,RS,2024,2450.0,2500.0,2700.0,0.0,2500.0,0.0,2290.0,0.0,2290.0,0.0,2290.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Sudeste,SP,2024,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ASSIST,L,Centro-Oeste,DF,2024,2300.0,2300.0,2300.0,0.0,2300.0,0.0,2300.0,0.0,2500.0,2500.0,2700.0,0.0
Agrotóxico,Espalhante/Adjuvante,"DU FOL, ÉTER POLIGLICÓLICO DE NONILFENOL, ALQUIL FENÓIS ETOXILADO, SL",L,Centro-Oeste,MT,2024,2249.0,2260.0,2288.0,0.0,2324.0,0.0,2510.0,0.0,2260.0,0.0,2312.0,0.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Sul,RS,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Centro-Oeste,MT,2024,0.0,0.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,0.0
Agrotóxico,Espalhante/Adjuvante,ESPALHANTE ADESIVO,L,Nordeste,BA,2024,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,"IHARAGUENS, S",L,Centro-Oeste,MT,2024,2475.0,2475.0,2470.0,0.0,2502.0,0.0,2512.0,0.0,2485.0,0.0,2518.0,0.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Sudeste,ES,2024,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,0.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Norte,RR,2020,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
Agrotóxico,Espalhante/Adjuvante,IHAROL,L,Sudeste,MG,2020,1415.0,1415.0,1415.0,0.0,1768.0,1768.0,1768.0,1768.0,1768.0,2012.0,2012.0,2012.0
Agrotóxico,Espalhante/Adjuvante,"NATUR'L ÓLEO, 930 ML/L, ÓLEO VEGETAL, STOLLER DO BRASIL LTDA, PDM, ÉSTERES DE ÁCIDO GRAXOS",L,Sudeste,MG,2020,1500.0,1500.0,1500.0,1500.0,1920.0,1400.0,1400.0,1400.0,1400.0,1800.0,2200.0,2200.0
